"1,350,000.00",3,2.5,2753,65005,1,1,2,5,9,2165,588,1953,0,2680,72513
"228,000.00",3,1,1190,9199,1,0,0,3,7,1190,0,1955,0,1190,9364
"345,000.00",5,2.5,3150,9134,1,0,0,4,8,1640,1510,1966,0,1990,9133
"600,000.00",3,1.75,1410,4080,1,0,0,4,7,1000,410,1950,0,1410,4080
"585,000.00",2,1.75,1980,8550,1,0,0,3,7,990,990,1981,0,1480,6738
"920,000.00",5,2.25,2730,6000,1.5,0,0,3,8,2130,600,1927,0,2730,6000
"885,000.00",4,2.5,2830,5000,2,0,0,3,9,2830,0,1995,0,1950,5000
"292,500.00",4,2.5,2250,4495,2,0,0,3,7,2250,0,2008,0,2250,4500
"301,000.00",3,2.5,2420,4750,2,0,0,3,8,2420,0,2003,0,2690,4750
"951,000.00",5,3.25,3250,14342,2,0,4,4,8,3250,0,1968,0,2960,11044
"430,000.00",4,3,1850,9976,2,0,0,3,8,1850,0,1991,0,2270,8542
"650,000.00",3,2.25,2150,21235,1,0,3,4,8,1590,560,1959,0,2570,18900
"289,000.00",3,1.75,1260,8400,1,0,0,3,7,1260,0,1954,0,1290,8750
"505,000.00",3,1.75,2519,8690,2,0,0,5,8,2519,0,1973,0,2500,9500
"549,000.00",3,1.75,1540,1044,3,0,0,3,8,1540,0,2014,0,1580,3090
"425,000.00",3,2.25,1660,6000,1,0,0,3,7,1110,550,1979,0,1440,4080
"317,625.00",3,2.75,2770,3809,1.5,0,0,5,7,1770,1000,1925,0,1440,4000
"975,000.00",4,2.5,2720,11049,2,0,0,3,10,2720,0,1989,0,2750,11049
"287,000.00",4,2.5,2240,4648,2,0,0,3,7,2240,0,2005,0,2221,4557
"204,000.00",3,1,1000,12070,1,0,0,4,7,1000,0,1968,0,1010,12635
"1,325,000.00",5,2.25,3200,20158,1,0,0,3,8,1600,1600,1965,0,3390,20158
"1,040,000.00",5,3.25,4770,50094,1,0,0,4,11,3070,1700,1973,0,3530,38917
"325,000.00",3,2,1260,5612,1,0,0,4,7,1260,0,1972,0,1640,4745
"571,000.00",4,2,2750,7807,1.5,0,0,5,7,2250,500,1916,0,1510,7807
"360,000.00",4,2.5,2380,5000,2,0,0,3,8,2380,0,2005,0,2420,5000
"349,000.00",3,1.75,1790,50529,1,0,0,5,7,1090,700,1965,0,1940,50529
"832,500.00",4,4,3430,35102,2,0,0,4,10,2390,1040,1986,0,3240,35020
"380,000.00",4,1.75,1760,7300,1,0,0,3,7,880,880,1956,0,1680,7500
"480,000.00",3,1,1040,5060,1,0,0,3,7,1040,0,1941,0,890,5060
"410,000.00",3,1,1410,5060,1,0,0,4,7,910,500,1956,0,1130,5693
"720,000.00",4,2.5,3450,39683,2,0,0,3,10,3450,0,2002,0,3350,39750
"390,000.00",3,2.5,2350,5100,2,0,0,3,8,2350,0,2003,0,2350,5363
"360,000.00",4,2.5,1900,5889,2,0,0,3,7,1900,0,1992,0,1870,6405
"355,000.00",2,1,2020,6720,1,0,0,3,7,1010,1010,1948,0,1720,6720
"356,000.00",3,1.5,1680,8712,1,0,0,3,8,1680,0,1964,0,1850,8797
"315,000.00",3,1,960,6634,1,0,0,3,6,960,0,1952,0,1570,7203
"940,000.00",3,1.5,2140,3600,2,0,0,3,9,1900,240,1925,0,2020,4800
"305,000.00",5,2.25,2660,8400,1.5,0,0,5,7,2660,0,1961,0,1590,8165
"461,000.00",3,3.25,2770,6278,2,0,0,3,9,1980,790,2006,0,1900,7349
"215,000.00",2,2.25,1610,2040,2,0,0,4,7,1610,0,1979,0,1950,2025
"335,000.00",2,1.75,1030,1066,2,0,0,3,7,765,265,2006,0,1030,1106
"243,500.00",4,2.5,1980,7403,2,0,0,3,7,1980,0,1988,0,1980,7510
"1,099,880.00",5,2.75,3520,6353,2,0,0,4,10,3520,0,2001,0,2520,6250
"153,000.00",3,1,1200,10500,1,0,0,3,7,1200,0,1962,0,1350,10500
"430,000.00",3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,1570,4500
"700,000.00",3,1.5,1580,5000,1,0,0,3,8,1290,290,1939,0,1570,4500
"905,000.00",4,2.5,3300,10250,1,0,0,3,7,2390,910,1946,1991,1950,6045
"247,500.00",3,1.75,1960,15681,1,0,0,3,7,1960,0,1967,0,1750,15616
"199,000.00",4,1.5,1160,6400,1,0,0,4,7,1160,0,1975,0,1160,6400
"314,000.00",3,1.75,1810,41800,1,0,0,5,7,1210,600,1980,0,1650,135036
"437,500.00",3,2.5,2320,36847,2,0,2,3,9,2320,0,1992,0,2550,35065
"850,830.00",3,2.5,2070,13241,1.5,0,0,5,9,1270,800,1910,0,2200,4500
"555,000.00",3,2,1980,3478,1.5,0,0,4,7,1440,540,1929,0,1610,3478
"699,950.00",3,2.25,2190,107593,2,0,0,4,8,2190,0,1983,0,2570,47777
"1,088,000.00",3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,2370,8113
"290,000.00",3,1,1210,33919,1,0,0,3,7,1210,0,1954,0,1640,14910
"375,000.00",3,2.5,2340,10005,1,0,0,4,8,1460,880,1978,0,2250,8162
"460,000.00",3,1,1670,4005,1.5,0,0,4,7,1170,500,1939,0,1240,4005
"188,500.00",2,1.75,1240,2493,1,0,0,4,8,1240,0,1985,0,1270,4966
"680,000.00",4,2.5,3140,28037,2,0,0,4,10,3140,0,1991,0,2990,35001
"470,000.00",5,1.75,2030,12342,2,0,0,4,7,2030,0,1942,0,2500,9433
"597,750.00",4,2.5,2310,9624,2,0,0,3,8,2310,0,1984,0,1940,9636
"570,000.00",3,1.75,1260,3328,1,0,0,5,6,700,560,1905,0,1380,3536
"272,500.00",3,1.75,1540,12600,1,0,0,4,7,1160,380,1980,0,1540,11656
"329,950.00",3,1.75,2080,5969,1,0,2,3,7,1080,1000,1971,0,2090,5500
"480,000.00",4,2.5,3230,16171,2,0,3,3,9,2520,710,2001,0,2640,8517
"740,500.00",3,3.5,4380,6350,2,0,0,3,8,2780,1600,1900,1999,1830,6350
"518,500.00",3,3.5,1590,1102,3,0,0,3,8,1590,0,2010,0,1620,3166
"205,425.00",2,1,880,6780,1,0,0,4,6,880,0,1945,0,1190,6780
"171,800.00",4,2,1570,9600,1,0,0,3,6,1570,0,1950,0,1880,9000
"535,000.00",4,1,1610,2982,1.5,0,0,4,7,1610,0,1925,0,1610,4040
"660,000.00",3,2.5,2400,6474,1,0,2,3,8,1560,840,1964,0,2340,10856
"391,500.00",3,2,1450,9132,1,0,0,3,7,1450,0,1987,0,1580,9104
"395,000.00",2,1,770,6000,1,0,0,3,6,770,0,1953,0,1710,6000
"445,000.00",4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,1850,4400
"770,000.00",3,2.25,2910,10204,2,0,0,3,9,2910,0,1990,0,2700,13992
"1,450,000.00",4,2.75,2750,17789,1.5,0,0,3,8,1980,770,1914,1992,3060,11275
"445,000.00",3,2.25,2100,8201,1,0,2,3,8,1620,480,1967,0,2660,8712
"260,000.00",4,2.25,2160,8811,1,0,0,3,8,1360,800,1978,0,2090,8400
"822,500.00",5,3.5,2320,4960,2,0,0,5,7,1720,600,1926,0,1700,4960
"430,000.00",4,2.5,2070,4310,2,0,0,3,7,2070,0,2004,0,1970,3748
"212,000.00",3,1.75,1060,7875,1,0,0,4,7,1060,0,1986,0,1420,7680
"660,500.00",4,2.25,2010,9603,1,0,0,3,8,1440,570,1986,0,2060,9793
"784,000.00",3,3.5,3950,111078,1.5,0,0,3,9,2460,1490,1989,0,2480,88500
"453,246.00",3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,1690,1662
"675,000.00",4,3.5,2140,2278,3,0,0,3,9,2140,0,2005,0,1540,2285
"199,000.00",3,1.75,1320,17390,1,0,0,4,7,1320,0,1956,0,1550,19265
"220,000.00",4,1.75,2020,7840,1,0,0,3,7,1010,1010,1968,0,1750,8140
"452,000.00",4,2.25,2590,10002,1,0,0,4,8,1340,1250,1968,0,1550,10436
"382,500.00",2,1,1190,4440,1,0,0,3,6,1190,0,1981,0,1060,5715
"519,950.00",3,2.25,1170,1249,3,0,0,3,8,1170,0,2014,0,1350,1310
"665,000.00",2,1,1110,3200,1,0,0,3,7,1110,0,1925,0,1170,3600
"527,700.00",5,2.5,2820,9375,1,0,0,4,8,1550,1270,1968,0,2820,9375
"205,000.00",3,1,1610,8579,1,0,0,4,7,1010,600,1962,0,1610,8579
"420,000.00",3,1,1060,8097,1,0,0,4,7,940,120,1923,0,1560,7940
"500,000.00",4,2.25,2030,8517,1,0,0,4,8,1380,650,1961,0,2230,8824
"921,500.00",4,2.5,3670,315374,2,0,0,4,9,3670,0,1994,0,2840,87991
"890,000.00",4,1,2550,4000,2,0,0,3,8,2370,180,1905,0,2200,4000
"430,000.00",2,2.5,2420,60984,2,0,0,3,7,2420,0,2007,0,1940,193842
"258,000.00",5,2,2260,12500,1,0,0,4,8,1130,1130,1960,0,1360,18000
"511,000.00",3,1,1430,3455,1,0,0,3,7,980,450,1947,0,1450,4599
"532,170.00",3,2,1360,3090,2,0,0,3,8,1360,0,1990,0,1500,3090
"560,000.00",3,1,1110,5000,1.5,0,0,3,7,1110,0,1947,0,1420,5000
"282,950.00",3,1,1250,8200,1,0,0,4,7,1250,0,1954,0,1680,8633
"2,250,000.00",4,3.25,5180,19850,2,0,3,3,12,3540,1640,2006,0,3160,9750
"350,000.00",1,1,700,5100,1,0,0,3,7,700,0,1942,0,1010,5100
"215,000.00",3,1,1180,7669,1,0,0,4,7,1180,0,1967,0,1190,7669
"650,000.00",5,3.5,3960,25245,2,0,0,3,9,2500,1460,1996,0,2640,13675
"320,000.00",4,2.75,2640,7500,1,0,0,3,8,1620,1020,1967,0,1980,7875
"247,000.00",3,2,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,1160,7198
"320,000.00",4,1.75,1760,11180,1,0,0,4,8,1760,0,1968,0,1730,11180
"255,000.00",5,2.25,2060,8632,1,0,0,3,7,1030,1030,1962,0,1010,11680
"438,000.00",3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,1200,9660
"900,000.00",3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,3400,12601
"441,000.00",3,2.75,1910,7280,1,0,0,3,7,1160,750,1979,0,1710,8152
"420,000.00",3,2,2020,38332,1,0,0,4,7,1010,1010,1975,0,2110,36590
"370,000.00",3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,1640,7500
"269,950.00",2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,1830,9750
"807,100.00",4,2.5,2680,4499,2,0,0,3,9,2680,0,1999,0,2920,4500
"653,000.00",3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,2480,8750
"371,500.00",3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,1770,7288
"284,000.00",3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,0,1070,7920
"272,000.00",3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,1930,7350
"313,000.00",3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,1480,7940
"917,500.00",4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,3740,35230
"673,000.00",4,2.25,2590,8190,2,0,0,4,8,2590,0,1980,0,2260,8335
"425,000.00",3,2.5,1120,1100,2,0,0,3,8,820,300,2008,0,1590,1795
"399,950.00",5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,0,1280,2150
"385,000.00",3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,1200,4800
"269,950.00",3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,1950,8941
"330,000.00",2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,1540,8280
"260,000.00",3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,1670,6183
"470,000.00",4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,1410,5375
"589,000.00",4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,2290,9600
"163,500.00",2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,1050,3417
"835,000.00",4,2.75,3130,13412,2,0,0,3,9,2140,990,1993,0,2260,9984
"1,095,000.00",5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,2540,10270
"269,000.00",4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,2190,8910
"560,000.00",3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,2030,8744
"615,000.00",4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,1330,4400
"585,188.00",3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,2230,9340
"305,000.00",3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,1540,8400
"166,950.00",3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,1230,7980
"799,000.00",3,2.5,2140,9897,1,0,0,4,8,2140,0,1959,0,2680,10083
"400,000.00",3,2.5,2180,7508,1,0,0,4,7,1420,760,1962,0,1900,7818
"230,000.00",3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,1570,10228
"256,883.00",3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,2550,5001
"423,000.00",4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,1500,6480
"465,000.00",3,2.5,2150,4084,2,0,0,3,8,2150,0,2007,0,1750,2385
"440,000.00",3,2.5,1910,66211,2,0,0,3,7,1910,0,1997,0,2330,67268
"385,000.00",3,1.75,1350,155073,1,0,0,4,7,1350,0,1969,0,1560,50965
"210,000.00",3,1,860,11725,1,0,0,4,6,860,0,1943,0,1300,9514
"297,000.00",3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,2030,10450
"470,000.00",3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,1680,5000
"226,500.00",3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,1430,7500
"274,250.00",3,1,910,8450,1,0,0,4,6,910,0,1962,0,1400,8040
"840,000.00",4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,2770,10744
"677,900.00",3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,2750,4587
"425,000.00",3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,1290,5000
"180,250.00",2,0.75,900,9600,1,0,0,3,6,900,0,1941,0,1250,14280
"464,000.00",6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,1560,1312
"320,000.00",4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,1630,6397
"625,504.00",3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,1160,1327
"592,500.00",4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,2520,12368
"465,000.00",3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,2590,18386
"477,000.00",4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,2130,8700
"280,000.00",2,1,850,16400,1,0,0,3,6,850,0,1923,0,1100,14459
"1,505,000.00",5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,3836,20953
"445,838.00",3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,1320,5390
"1,072,000.00",2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,2580,5184
"467,000.00",2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,2120,12040
"686,000.00",4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,3070,8127
"279,950.00",3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,1900,10125
"527,000.00",4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,1910,10055
"325,000.00",3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,2080,9583
"328,000.00",3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,2020,8031
"390,000.00",3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,1280,7392
"479,950.00",2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,1640,6009
"264,950.00",4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,1510,9753
"235,000.00",3,1,1430,15246,1,0,0,4,7,980,450,1961,0,1960,13068
"516,500.00",3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,2250,4729
"655,000.00",2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,2030,13193
"500,000.00",4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,2280,15347
"315,000.00",6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,2120,8236
"213,000.00",2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,1150,13702
"475,000.00",3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,2090,4800
"1,025,000.00",5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,3430,35096
"416,000.00",3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,2070,80100
"410,000.00",4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,1510,4740
"800,000.00",3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,2920,148539
"472,000.00",6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,2600,13988
"225,000.00",3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,1190,8640
"210,000.00",2,1,830,6000,1,0,0,3,6,830,0,1940,0,830,4960
"455,000.00",2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,1450,3750
"225,000.00",3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,1260,8316
"480,000.00",2,1,1030,3060,1,0,2,4,7,790,240,1918,0,1390,3060
"363,000.00",3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,2570,10377
"2,400,000.00",4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,3120,18841
"181,000.00",2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,1150,2566
"250,000.00",4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,2010,7650
"481,000.00",3,1.75,1560,3000,1,0,0,4,6,770,790,1918,0,1390,3000
"260,000.00",3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,1750,7209
"455,000.00",4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,3060,6567
"415,000.00",3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,1730,36224
"349,500.00",3,1,1400,3538,1,0,0,3,7,800,600,1953,0,1620,6331
"245,000.00",3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,1630,6458
"592,500.00",2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,1420,6816
"385,000.00",4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,1910,7620
"315,000.00",3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,1550,10650
"255,000.00",3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,1380,10098
"693,000.00",4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,2990,5659
"780,000.00",3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,1660,4400
"237,000.00",3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,1600,8470
"525,000.00",3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,2380,33450
"425,000.00",2,1,770,5040,1,0,0,3,5,770,0,1930,0,1330,2580
"369,900.00",1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,1230,14267
"290,000.00",4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,1950,7475
"285,000.00",3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,1130,6350
"415,000.00",2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,1320,4465
"272,500.00",3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,2070,8250
"2,900,000.00",4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,3890,20060
"1,365,000.00",4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,4180,47443
"436,000.00",2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,1440,7530
"210,000.00",3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,1350,8164
"236,000.00",3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,1320,7619
"331,000.00",3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,1440,2225
"365,000.00",3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,2653,4927
"450,000.00",3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,1660,10530
"770,000.00",4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,1860,12136
"455,000.00",4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,2670,49385
"405,000.00",3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,2020,6000
"304,900.00",4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,1720,11088
"170,000.00",2,1,860,5265,1,0,0,3,6,860,0,1931,0,1650,8775
"2,050,000.00",5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,3050,7556
"780,000.00",4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,3920,7864
"330,000.00",3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,2570,13300
"370,000.00",4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,2410,8100
"467,000.00",5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,0,2300,9750
"405,000.00",3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,1670,7320
"675,000.00",5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,2310,10300
"500,000.00",2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,1520,13527
"389,999.00",4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,2410,15256
"630,000.00",4,1.75,2950,9025,1,0,2,4,8,1780,1170,1975,0,2120,9600
"360,000.00",4,2.5,2160,9528,2,0,0,3,9,2160,0,1992,0,2280,9937
"580,000.00",4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,2320,11004
"550,000.00",3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,2390,4166
"879,000.00",4,2.5,3360,22111,2,0,0,3,10,3360,0,1994,0,3150,11374
"265,000.00",3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,1740,7316
"446,500.00",3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,2400,7220
"404,000.00",3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,2140,5592
"267,500.00",3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,1630,9052
"3,075,000.00",4,5,4550,18641,1,1,4,3,10,2600,1950,2002,0,4550,19508
"335,000.00",3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,2510,7903
"576,000.00",3,2.5,1940,9000,1,0,0,4,7,970,970,1948,0,2190,7310
"208,633.00",3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,2370,4590
"315,000.00",3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,1460,10139
"725,000.00",3,1.75,1920,3300,1,0,0,4,8,960,960,1913,0,1740,4000
"550,000.00",4,2.75,1800,7750,1,0,0,4,8,1400,400,1965,0,1800,8275
"610,750.00",4,2.25,2180,7297,2,0,0,3,8,2180,0,1984,0,2250,9781
"550,700.00",2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,1460,5000
"665,000.00",4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,2720,8330
"834,000.00",4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,2440,5750
"201,000.00",5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,1660,78408
"2,384,000.00",5,2.5,3650,9050,2,0,4,5,10,3370,280,1921,0,2880,5400
